captions,likes,comments,hashtag
"Are you ready to pack up February?  Do it in #VeganStyle !⠀
.⠀
Our selective collection of new vegan bags have just been reduced in time for spring shopping.  Check out our pretty new colors.  Snap up a stylish tote, crossbody or belt bag.  Perfect for the vegan fashionista or anyone who loves a luxe look for less. ⠀
.⠀
.⠀
.⠀
.⠀
.⠀
.⠀
.⠀
.⠀
.⠀
.⠀
#veganfashion #vegan #sustainablefashion #ethicalfashion #fashion #ecofashion #veganlife #slowfashion #crueltyfreefashion #veganhandbag #ecofriendly #vegansofig #veganleather #followus #spring #luxuryfashion #sustainable #veganlifestyle #handbags #luxuryconsignment #instastyle #veganfashionista #supportsmallbusiness #sustainability #poshmark #consignment #sale #vegangirl #SixandSutton",1,[],vegan
"Free shipping ends midnight tonight. ⏳💌 
Don’t miss out!
⠀⠀⠀⠀⠀⠀⠀⠀⠀
UK: applies to all orders
Europe: applies to all orders over £60
International: applies to all orders over £100
⠀⠀⠀⠀⠀⠀⠀⠀⠀
#lonepineapparel #clothingbrand #freeshipping #freepost #freedelivery #graphictee #slogantshirt #printedtshirt #organiccottonclothing #popculture #retro #vintage #sustainablefashion #ecofriendly #organiccotton #sustainability #circularfashion #renewableenergy #zeroplastic #ethicalclothing #vegan #sustainable #ethical #movienerd #filmnerd #sustainable #eco #worldwideshipping #noplastic #plasticfree @teemillstore",1,[],vegan
"DOUBLE CHOCOLATE CHIP MUFFINS💗
Hi everyone I tried this recipe this afternoon and they came out so well! They’re vegan and can be made using only a blender! 

(Makes 9)
Ingredients:
•1 3/4 cups oats 
•2 tsp baking powder
•1 tsp vanilla extract 
•1/2 cup vegan yogurt (I used coconut yogurt) 
•2 ripe bananas, mushed 
•80 ml almond milk
•1/3 cup maple syrup 
•2 tsp cocoa powder
•a handful of dark chocolate chips 

Method:
1. Preheat oven to 180 degrees. 
2. Place all of the ingredients except the chocolate chips in a blender and blend until smooth.
3. Mix in some of the chocolate chips and leave the rest to sprinkle on the top of the muffins.
4. Bake for 15-30 minutes. 

Recipe inspired by @fitgreenmind 💗I hope you enjoy this recipe everyone! Happy Sunday 💗 

#muffins #muffin #chocolate #chocolatechip #chocolatemuffin #chocolatelover #vegan #veganfood #veganrecipes #fitgreenmind #vegetarian #vegetarianrecipes #pudding #snack #healthylifestyle #healthyfood #healthyeating #yummy #food #foodie #foodiesofinstagram #foodiesofinstagram",8,[],vegan
"Have you seen our new Clarity patches in Black Beauty & Hair magazine?⁠
⁠
""For those on the go, it’s now even easier to breeze through your everyday tasks whilst the Vitamin Injections London Clarity Patches (£59.99/30 patches) work their magic through your skin. ⁠
⁠
""This black founder aesthetician product delivers a caffeine-free formula that contains vitamin C and Omega 3, to help reduce tiredness and increase focus. ⁠
⁠
""The transdermal vitamin patches are said to be more effective than oral supplements and are available in colours that suit deeper skin tones."" - Bene Kofie⁠
⁠
Shop them at VILwellness.com now. They're also available on our money-saving subscription plan!",1,['#omega3 #vitaminc #caffeinefree #aesthetician #healthy #skinpatches #fatigue #health #nutrition #blackowneduk #eatclean #food #vegan #fitness #foodie #cleaneating #organic #diet #healthylifestyle #fish #supplements #healthyeating #fitfam #glutenfree #vitamins #healthyfats #wellness #clarity'],vegan
"There are countless ways to support the BIPOC community during Black History Month and beyond, from supporting Black businesses to reading books by Black authors. And as diehard plant-based foodies, we're partial to supporting Black vegan chefs as much as we can. Here are a few of our favorite vegan cookbooks by Black authors that will definitely revolutionize your cooking game:⁠
⁠
🥦 “Vegetable Kingdom” by @bryantterry⁠
⁠
🥕 “Easy Vegan Soul” by @chefnicoleasali⁠
⁠
🍩 “Black Girl Baking” by @chocolateforbasil⁠
⁠
🍠 @sweetpotatosoul by Jenné Claiborne⁠
⁠
🥖 “In Bibi's Kitchen” by @hawahassan⁠
⁠
🍑 @thelustyvegan by @Ayinde Howell⁠
⁠
🍔 “Colorful Home Cooking” by @onegreatvegan⁠
⁠
For the full list, and to learn more about the authors and cookbooks, click the link in our bio!",111,['#livegreen #learngreen #blackhistorymonth #bhm #blackhistory #vegan #plantbased #blackvegan #blackhealthmatters #veganfood #mindbodysoul #vegansofig #blackwellness #blackenvironmentalist #greenmatters\n\n#greenmatters'],vegan
"Name a better combination... I'll wait! 😂⁠
⁠
With our friends from Merakai Brewing 🍺, perfect for a Sunday afternoon. ⁠",6,"['#loro #crisps #healthysnacks #plantaincrisps #plantainchips #chips #glutenfree #vegan #vegetarian #veggie #snacks #snackysnack #delicious  #entrepreneur #onlinebusiness #femaleentrepreneur #businesswoman #womensupportingwomen', 'I’m on my 2nd packet already love your chips ❤️']",vegan
What's better than a jacket that is this stylish and comfortable?!?! 🖤 Our Kylie Jacket is one of our favorites for its stylish details yet being so cozy and comfy making it the perfect addition to your closet! -- tap to shop -- link in bio,3,['#juleskae #ootd #instafashion #fashionista #fashionblogger #streetstyle #style #stylish #instastyle #fashion #clothingbrand #outfitinspo #instagood #streetstylefashion #photooftheday #love #fashionaddict #fashionstyle #shopping #fashionaccessories #shoppingday #fashion #cutejackets #style #shopsmall #supportsmall #smallbuisnesslove #vegan #musthavecoats #style'],vegan
"Don't forget to take a few moments to focus on yourself. ⁠
✨🍫💛⁠
⁠
Here are a few tips for effective me-time:⁠
I. Ban all electronics, social media, email and phone calls for a moment. ⁠
II. Create something, just for fun.⁠
III. Cook yourself a really good meal.⁠
IV. Call an old friend. ⁠
V. Read a book.⁠
VI. Treat yourself, with a piece of chocolate? ⁠
⁠",7,['#metime #focus #meditation #littlelovechocolate #raw #organic #vegan #chocolate #plasticfree #directtrade #glutenfree #palmoilfree'],vegan
I mean… It’s definitely pastable. 🤷‍♀️,0,['#freefrom #glutenfreelife #whatveganseat #glutenfreeliving #allergyfriendly #nutfree #eatyourveggies #dairyfree #soyfree #vegan #plantpowered #grainfree #eggfree #glutenfreepasta #foodallergymom #allergyfree #foodallergy #eatyourcolors #veganfoodies #goodcarbs #plantbasedmeal  #cybelesfreetoeat #top8free #freetoeat #funnies #glutenfreedairyfreesoyfree #happyfoodie #vegandish #gutfriendly #shellfishfree'],vegan
"Welcome back to weekly returns where we review the returns of an equally weighted portfolio of plant-based companies currently comprised of @BeyondMeat $BYND, @Tattooedcheffoods $TTCF, and @Lairdsuperfood $LSF against the S&P500 benchmark $SPY! For the week of February 22, 2021, the portfolio returned -7% with $BYND returning -9%, $TTCF returning -12%, and $LSF returning -18% against the S&P500 benchmark $SPY return of -2%! $SPY wins week 8, a rough week for all stocks!

How did your returns for week 8 compare?! Which stocks should we add to the @PlantBasedPortfolio?! Let us know in the comments below!

Please note that this post does not provide investment or financial advice but instead offers educational content for informational purposes only! There are risks and benefits associated with investing and trading; please be aware of them! Please view the disclaimer on our profile for more information!
#investhealthily #putyourmoneywhereyourmouthis
#plantbasedportfolio",1,[],vegan
"🎂 ""I'll have the cake for one. Box it up to go, please.""",23,['#TimelessCoffee #Vegan #PlantBased #CrueltyFree #NoMeat #NoEgg #NoDairy #NoAnimalProducts #NoProblem #AnythingYouCanEat #ICanEatVegan #VeganFood #Vegans #VegansOfInstagram #VegansOfIG #VeganFoodShare #VeganFoodPorn #WhatVegansEat #PlantBasedEating #PlantBasedFood #PlantBasedDiet #Oakland #Berkeley #EastBay #OaklandVegans #BerkeleyVegans #BayArea #BayAreaVegans'],vegan
"Remember, a smile is the prettiest thing you can wear 😃⁠
.⁠
Tell us below what has been bringing you joy recently?⁠
.⁠
.⁠
.⁠
.⁠
.⁠
.⁠
.⁠
.⁠
.⁠
.⁠
.⁠
.⁠
.⁠
.⁠
#ikoo #yourhairwillloveit",14,['#selfcare #beauty #hairstyle #vegan #hairstyles #crueltyfree #hairgoals #naturalhair #love #plantbased #hairdresser #naturalbeauty #shampoo #haircolor #allnatural #happy #beautiful #ikoo #loveyourhair #hairuk #hairus #hairusa'],vegan
"Plans for our Sunday night: Light a candle, Thermal Treatment Wrap on and NO bad vibes. 🙏 Anyone else? ⁠
.⁠
.⁠
.⁠
.⁠
.⁠
.⁠
.⁠
.⁠
.⁠
.⁠
.⁠
#ikoo #yourhairwillloveit",0,['#selfcare #beauty #hairstyle #vegan #hairstyles #crueltyfree #hairgoals #naturalhair #love #plantbased #hairdresser #naturalbeauty #shampoo #haircolor #allnatural #happy #beautiful #ikoo #loveyourhair #hairuk #hairus #hairusa'],vegan
"Raw vegan pizza fro the WIN!!!⁠
.⁠
.⁠
The recipes is from @therawadvantage pizza book 😍⁠
.⁠
.⁠
Fat free tomato crust with buffalo sauce, creamy garlic sauce, the topping is red onion, crimini and white mushrooms. 😋⁠
.⁠
.⁠
🍉  Get 12 of my most delicious fruitarian recipes FOR FREE thru the link in my bio 👉🏼 @fruitarian 👈🏼 Up for a limited time.⁠
.⁠
.⁠
📸 Photo by 👉🏼 @bananabelle_ramgill ⁠
⁠
⁠
⁠",17,['#rawvegansofig #rawveganfood #rawveganfoodshare #rawveganlife #rawvegans  #rawveganrecipes #rawveganism #rawvegansofig #rawveganchef #rawveganchallenge #rawveganlifestyle #rawveganrecipeshare  #rawvegandiet #rawvegantreats #rawveganvancouver #rawvegantoronto #RawVeganEntrepreneur #vegan #rawveganism #veganentrepreneurship #rawveganlife #raw #rawvegan #pizza #rawveganpizza #dehydratedfood #rawfoodlifestyle\u2060 #rawveganmeal #rawveganfood #veganeats'],vegan
Happy Self Care Sunday! Try to have some relaxing fun today!,5,['#ritualsandalchemysf #nutritionist #acupuncture #mindfulness #healthyskin #sleep #meditation #organic #vegan #crueltyfree #healingfoods #greenbeauty #sleepaid #beauty #glowingskin #beautyblogger #bayarea #antiinflammatory #beautyfood #naturalingredients #tcm #sleepjuju #chinesemedicine #nutrition #sanfrancisco #healing #health #herbs'],vegan
"Hand crafted every step of the way 🙌🏽 Always SOLVENTLESS, Always VEGAN, and most importantly always made with LOVE 💖💖",3,"['•\n\n•\n\n•\n\n•\n#spacegem #spacegemcandy #veganedibles #vegangummies #hashinfused #edibles420\n#talkingtrees #love #miracles #thc #cbd #icewaterhash #highgradedistribution #humboldt #elavate #medibles #vegan #hallofflowers #hightimes #edibles #womeninweed #medicatedgummie #madeinhumboldt #cannabisinfused #highlife #420 #highsociety #femaleentrepreneur #cannabiscommunity #cannabis', 'Promote it on @INSTA__PROMO_.IG']",vegan
"Flaxseed oil that is vegan-friendly, organic, and tastes great 💛⁠
⁠
Check out the link in bio to find a store near you!⁠",9,['#earthsourceorganic #flaxseedoil #flaxseed #organic #vegan #veganliving #honestreviews #amazonreviews #vitaminreviews\n#takeyourvitamins #solgar #solgarvitamins #solgarsupplements #thegoldstandard #vitaminsandsupplements #vitamins #supplements #premiumvitamins'],vegan
"Happy Sun-day ☀️⁠
⁠
Loving these brows on @hollybethmakeup wearing Water Resistant Brow Gel ⁠
⁠
⁠
-----⁠
⁠
⁠
Feliz domingo ☀️⁠
⁠
Me encantan estas cejas en @hollybethmakeup con el gel resistente al agua para cejas",9,"['#archesandhalos #ah #thehaloeffect #brows #browpencil #makeup #cosmetics #sephora #ulta #target #riteaid #luxury #inclusive #crueltyfree #veganbeauty #vegan #leapingbunnyapproved #beauty #fashion #motd #browshaping #browsonfleek #mua #makeupartist #brow #browartist', 'DM for Shoutout @_world._of._beauty_']",vegan
"For weight loss, sleep is key.⁠
-⁠
Credit @rosentrain",32,['#detox #fitness #healthy #weightloss #health #healthylifestyle #healthyfood #diet #vegan #kurus #wellness #nutrition #organic #dieta #beauty #fit #jomkurus #o #skincare #healthyliving #tea #natural #slimming #gym #detoxtea #dietsehat #lifestyle #emagrecer #healthyeating #bhfyp'],vegan
"MAJOR throwback to our very first bags 😂 hey, we all have to start somewhere. Can't believe 2021 will mark our 9th year anniversary!!",12,[],vegan
"PLANT-PROTEIN PROBIOTIC KALE SALAD 🥬🥗💪⁠
⁠
i've been taking antibiotics for acne pretty regularly for about a year now, so getting in those healthy probiotics every day is a really important part of my diet. with the pickled onions, miso, and acv, this is truly loaded with healthy bacteria. plus, since i'm doing more strength training and running, the protein from the lentils and chickpeas means this salad truly hits all my needs! 😤😤 i always feel so alive and ✨rejuvenated✨ after eating big ol' kale salad, and this definitely delivers 
⁠
_________________________⁠
⁠
recipe:⁠
⁠
destem and chop one head of kale (save the kale stocks in your freezer to add to stir frys, smoothies, or more!). add to a large bowl.⁠
⁠
in a smaller bowl, add 2 tsp white miso paste, 1 tbsp of apple cider vinegar, 1 tsp maple syrup, 1 tbsp of olive oil, salt, and pepper. slowly mix in 1 tbsp of boiling water with a fork until the miso has dissolved and the dressing comes together.⁠
⁠
pour the warm dressing over the kale salad, and massage by hand for 2-3 minutes; the warm dressing will help soften the kale too!⁠
⁠
top with pickled onions (i used homemade!!), cooked lentils, chickpeas, and optional raisins for a bite of sweetness. enjoy!",17,"['#vegan #vegansofig #veganfood #veganfoodshare #veganism #veganlife #vegansofinstagram #veganinspiration #plantbased #food #foodporn #foodie #foodstagram #foodblogger #foodpics #whatveganseat #vegancomfortfood #veganfoodshare #vegano #instafood #vegansalad #probioticrecipe #vegankale #kalesalad #kalesaladrecipe #veganprotein #veganlunch #guthealth #probiotics', 'this looks amazing 😍', 'this looks so good!!', 'YES please. I want some of that salad 😍']",vegan
"A line-up that's hard to ignore. @theturmericco's range of all-natural shots harness the power of fresh and simple ingredients. 🧡 ⁠
⁠
⁠
📸: @mattmunrophotos",7,['#health #fitness #healthy #fitfam #wellness #cleaneating #healthyeating #lifestyle #organic #healthylifestyle #healthyliving #freshingredients #vegan #turmeric #turmericlovers #turmerictime #sustainable #sustainablebrand #sustainablepackaging #sustainableproduce #freshproduce #fuel #foodisfuel'],vegan
"THESE BOTTLES THO😍 ⁠
⁠
CALLING ALL CHOCOLATE LOVERS. -Our bottled Oat Milk Mocha Bottle is HERE FOR YOU.⁠",4,"['#yummy #coffee #groundcoffee #onyxcoffee #smallbusiness #localcoffee #localbusiness #glutenfree #vegan #dairyfree #healthy #morningmotivation #dripcoffee #matchta #lavendarlatte #latte #coffeehouse #coffeeshop #coffeefirst #covidsucks #psl #elgin #elginillinois #downtownelgin #dreamhall #shaumburg #westdundee #stcharles #joecoffeeapp #coffeetogo', 'Promote it on @marketingprism 💯']",vegan
"As a yoga and meditation teacher, I always felt a little misaligned drinking two lattes a day and trying to get zen. It's like I was personally keeping myself from going deeper into my personal practice and prohibiting myself from coming from a truly centered and grounded place for the CEOs, professional athletes, and other high performers with whom I worked on the mat or meditation cushion. Once I stopped guzzling almond milk lattes and starting sipping mud, I discovered a calm, sustained energy that supported me throughout my day. I delighted in my own practice in a way I hadn't in the nine years prior and I could finally show up for my students feeling awake but not frazzled or wired. If you're a yoga practitioner or committed to your meditation practice, have you thought about setting down the cup of joe?⁠
Blair Atkins, MUD\WTR Community Manager⁠
/ @holixtic⁠
⁠",20,['.\n.\n.\n.\n.\n.\n#mushrooms #mushroom #mushroomchai #mushroomtea #mushroomdrink #tea #ritual #beverage #ceremony #mushroomcoffee #coffee #coffeealternative #coffeereplacement #elixir #turmeric #cacao #morningritual #chai #masalachai #art #chaga #reishi #lionsmane #cordyceps #organic #vegan #whole30 #recipes #live'],vegan
"A dream combo! Get your favourites for 30% off now!🥑⁠
⁠",5,['#akin #akinbeauty #beauty #naturalbeauty #naturalskincare #skincare #nature #natural #rosehipoil #oil #organic #organicbeauty #green #greenbeauty #vegan #veganbeauty #crueltyfree #crueltyfreebeauty #crueltyfreeskincare #veganskincare #naturalskin #rosehip #certifiedorganic #veganbeautybloggers #veganlover #vegansofig #skincareroutine #skincaretips'],vegan
"Can someone get her a refill?! ⁠
⁠
Ditch the sugary fruit juices and feel confident about what your little ones are drinking. #ChooseKinder ⁠
⁠",5,['•\n•\n•\n•\n•\n•\n#health #hydration #hydrationsgoals #dailyhydration #rehydration #healthylifestyle #healthymom #wellness #electrolytes #electrolytedrink #momsofig #momsofinstagram #momlife #veganmom #glutenfree #giveback #healthy #workout #vegan #vegansofig #Naturalingredients #Natural #fitstagram #fitmom'],vegan
"Our Sunday to do list:⁠
✔️ Coffee⁠
✔️ Hydrating Masque⁠
✔️ Binging Netflix⁠
⁠
What’s on your list for today?",2,['#hydrating #hydration #Sundayvibes #selfcare #selfcareroutine #skin #skincare #skincareroutine #skincaretips #skincareproducts #skincareproducts #skincareaddict #moisturizing #vegan #vegetarian #CrueltyFree #skincaredaily #beautyessentials #skincarefavorites #skincarefanatic #skincareenthusiast #skincare101 #skincaretips #skincarecommunity #365skincare #igskincarecommunity #Luzern #LuzernLabs #coffee #facialmask'],vegan
"It's never the wrong season for a pop of color ✨⁠
⁠
📸 @sherlynblognails⁠
⁠
-----⁠
⁠
Nunca es la temporada equivocada para un toque de color ✨⁠
⁠
📸 @sherlynblogn⁠",5,['#nailart  #beauty #fashion #love #nailpolish #manicure #style #cute #instagood #beautiful #notd #pretty #nailstagram #instanails #model #photooftheday #flowers #nature #inspiration #happy #springtime #target #targetbeauty #defyandinspire #notd #crueltyfree #9free #defyandinspire #vegan #veganbeauty'],vegan
"#Oatmeal Pulp Almondbutter #Cookies with chunky bakers chocolate and raisins!
.
Make the most out of your leftover oat milk pulp! #zerowaste 👍
.
Crispy on the outside and chewy on the inside! Just wow! 😯
.
Slide 👈
.
.
.
.
.
.
#foodporn #vegetarianfood #vegetarian #healthyfoodshare #fromgarden #wholefoods #foodpornshare #homegardening #cleaneats #nongmo #homemade #nogluten #plantbased  #rawvegan #foodforfoodies #foodaddict #huffposttaste #bestfood #thedailybite #fitfarm #foodieblog #foodiehub #foodieblog #vegan vegetarian #bonappetit #homebaking #homebaked",7,"['Hmmmm so delicious 😍 little bites of yummyness 😍 happy sunday', 'Perfect cookies 🍪 for brekky.  Happy Sunday Sam 💕']",vegan
"Like I said.  I was ugly then and I'm ugly now.

#vegan #starvation #cyberbullying",1,[],vegan
"Our new pack of 4 heart wax melts💙Fresh Linen💙

Available to order now..📩

#natualingredients #essential_oils #natural #candles #scentedcandles #waxmelts #waxmeltsuk #vegan #crueltyfree #candletins #soap #soapbars #vitamine #arganoil #hand_poured #love #passion #clean 
#smallbusiness #localbusiness #lolans_valley #style
#waxmeltaddict #waxmeltsofinstagram #scents
#fragrance #clean #fresh #freshlinen #hygiene",38,[],vegan
"La Prune Rouge
.
.
.
.
.
.
#moondongofood #veganfood #foodporn #raw #wallpaper #foodstyling #foodgasm #healthyfood #nature #veggie #foodart #veganism #govegan #vegan #veganlife #veggies #vegansofig #foodblog #vogue #foodlover #plantbased #vegano #photographer #fotografia #foodphotography #fotografo #natura #veganfoodshare #photography #food",1032,"[""That's one sexy looking plum❤️"", 'This looks so good 🤤😍', 'Greetings 👋 from other side of the world 👋', '@abolohome ❤❤is all over the world curing people from different types of disease and infection I was a patient of HSV2 since over 2years when a friend of mine directed me to @abolohome so i contact him and he send me the medication now am cured totally thank you very much Dr ABOLO you can contact him on Email abolospellhome@gmail.com ❤']",vegan
"Oh hello! Just wanted to let you all know shop is now open for preorders for Sunday March 7th! Come grab a verde veggie tamales or even the carnita & cheese tamales! Which ever you choose won’t disappoint! 
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
————————————————————-
#vegan #veganfood #veganportland #pupusas #portlandvegans #portlandvegan #portlandveganfood #homemadeveganfood #vancouverwavegans #vancouvervegans #cipotes #vegantamales #hispanicvegansofig #hispanicvegan #hispanicvegans #veganpupusas #pnwvegans #pnwvegan #oregonvegan #eatwithcompassion #plantbased #pdxfoodie #pdxfoodies #crueltyfree #veganism #whatveganseat #stumptownvegans #pdxeats #vegancommunity #veganfoodshare",5,[],vegan
"Take care of yourself 🥰 This oil is perfect to moisturize your skin before bed.⠀⠀⠀⠀⠀⠀⠀⠀⠀
•⠀⠀⠀⠀⠀⠀⠀⠀⠀
•⠀⠀⠀⠀⠀⠀⠀⠀⠀
•⠀⠀⠀⠀⠀⠀⠀⠀⠀
#cleanbeauty #skincare #greenbeauty #naturalskincare #crueltyfree #naturalbeauty #vegan #organicskincare #organicbeauty #natural #healthyskin #veganbeauty #organic #crueltyfreebeauty #cleanskincare #veganskincare #skin #wellness #skincareproducts #ecobeauty #ethicallyproduced #createdwithlove #supportlocalartisans #ethicalgifts #ecogifts #ecobrand #ethicalbrand #supportthemakers #ecofriendlyproducts #ethicallymade",6,[],vegan
"Today is Floral Design Day, enjoy the most beautiful pleasures of nature, flowers. #FloralDesignDay #FloralDay #Floral #afterinked #proudusers #formulatedforperfection #afterinkedeveryday #tattooaftercare #piercingaftercare #inkseal #npj #vegan #flowers #floral #spring #beautiful #bouquet #flower #flowerstagram #florist @anitapouchard_tattoo @foolhardytattoo",0,[],vegan
"Who needs Pina Colada, when we have  Saure Schnuller with pineapple taste.⁠ 🍍😁⁠
-⁠
#nococktailneeded #chocoholic #pineapple #greattaste #savagechocolate #chocolate #savageschnuller #chocolatelover #zartbitterschokolade #candy #foodporn #vegan #snacks #likeforlikes #vegansweets #schokoliebe #candylove #lebensmittelneuheiten #startup #foodie #follow4followback #sweets #instafood #naschen #instadaily #instagood #instafood #fudder #goodvibes #sugar #",13,[],vegan
"Henna hair oil
Mindfully handcrafted for you with freshest ingredients .. 

#mom #bliss
#photooftheday #instagood #nofilter #tbt #picoftheday #instagood
#love #nature #swag #lifeisgood #instapic #instadaily #selfie #bestoftheday #followme #lookgoodfeelgood #instastyle #shoppingaddict #glutenfree #vegan",5,[],vegan
"20% OFF EVERYTHING, SALE NOW ACTIVE. NO MINIMUM SPEND AND GET 20% OFF YOUR ENTIRE ORDER BY USING THE CODE WINTER20. SHOP FROM OUR HUGELY POPULAR RANGE OF WATER PERMEABLE NAIL POLISHES. ⁠
⁠
#vegan #prettynails #nudenails #pinknails #dreamwedding #weddingnails #nikkah #mehndi #brides #asianwedding #whitenails #nailsofinstagram #desiwedding #vegannails #halalcosmetics #hennalove #quarantinenails #786 #halalnailpolish #halalnails #breathablenailpolish #breathablenails #halalmakeup #inayabeauty #wudufriendly",4,[],vegan
"SUSTAINABILITY⁠
The concept of sustainability consists of three pillars: economics, environment, and society. ⁠
⁠
All three parts are connected by their sub-circles and in the centre of it all is true sustainability. ⁠
⁠
Changing one part of the system has a direct effect on all other parts of the system. The three pillars depend on each other and cannot exist without each other.⁠
⁠
Scenturie is passionate about sustainable living and all our processes from raw ingredient selection to packaging are given much thought to ensure we practice what we preach. 
⁠
To read our recent blog on 'Sustainable Living' click the link in our bio. ⁠
⁠
#sustainable #sustainability #sustainableliving #naturalskincare #skincare #natural #nzmade #vegan #veganskincare #sustainable #ecofriendly #cleanbeauty #ecobeauty #nontoxic #naturalcleanser #facecream #naturalskincream #skin #healthyskin #antiaging #smallbusiness #supportlocal #newzealand #crueltyfree #crueltyfreeskincare #goodhealth #noplastic #plasticfree #recycle #bestskincare⁠
⁠
Image Credit Penn State University",1,[],vegan
"Mother's Day is in 2 weeks!⁠
⁠
Our candles, on there own, would make wonderful gifts for your Mum 💕⁠
⁠
If you're looking for something a little extra, we will also be doing Mother's Day Gift Boxes! They will include a medium-sized candle, a whipped soap, and a bath bomb, all beautifully presented in a box and tided with a bow! 🎁⁠
⁠
Give your mum the ultimate pamper time this Mother's Day, she deserves it 👩‍👧‍👦⁠
⁠
Will be available on our website in a few days!⁠
⁠
#mothersday #gift #handcrafted #bathbomb #whippedsoap #soap #candle #candles #handpoured #smallbusiness #localbusiness #newbusiness #woodwick #natural #vegan #sustainable #eco #shoplocal⁠",4,"['Website link is in the bio👆🏼', 'Keep an eye on our stories to know when the gift boxes are live on the website!!']",vegan
"Vegan diets have become highly popular as more people choose to avoid animal products for religious, ethical, or health reasons, but do they provide adequate nutrients?⁠
⁠
Click the link in ⁠my bio to read this blog post.⁠
⁠
#vegan #vegandiet #nutrition #mindfuleating #healthy #wayoflife",1,[],vegan
"Happy Sunday... Repeat After Me⁠
⁠
⁠
I am Loved⁠
I am Whole⁠
I am Enough⁠
I am Worthy of Love⁠
I am Strong and Resilient⁠
I am Grateful for all that I Have⁠
I am in Control of my Happiness⁠
I am Capable of Reaching my Goals⁠
⁠
TODAY I CHOOSE ME!!!!⁠
⁠
⁠
⁠
www.shopslaybyshaye.com⁠
⁠
⁠
⁠
#vegan #veganlife #uplift #motivation #bossbabe #smallbusiness #supportsmallbusiness #entrepreneurlife #1kfollowers #slay #success #slaybyshaye💋 #pray #prayingwomen #positivity #positiveenergy #successfulwomen #spreadkindness #peace #positivevibes #supportblackbusiness #motivationalquotes #motivational #3kfollowers #ladybosses #grind #4kfollowers #queens #blackqueens #onlineshopping",4,[],vegan
"🌼 Car Freshener🌼
❣️Available in a range of scents from our website❣️
🤍£4

-
-
-
-
-

#wrexhambuisness #waxmelts #wax #waxmeltsofinstagram #waxmeltaddict #carpetfreshener #carpetfresh #fresh #smellies #smellssogood #vegan #crueltyfree #products #smallbusiness #helpoutsmallbusinesses #wrexham #wrexhamsmallbusiness #likeforlikes #liketime #likethis #followｍe #followus #follow #showlove #homemade #carfreshener #carscents #car",0,[],vegan
"Follow @satisforest⁠
⁠
And that counts for EVERY BEING here on that planet.👨‍👩‍👧‍👦🐷🐮🐣⁠
⁠
Who is with me fam?⁠
Leave me a herb 🌿 in the comments👇🏻⁠
⁠
⁠
#satisforest #consciousness #conscious #consciouseating #veganism #vegan #veganlifestyle #veganlife #mindset #mindfulness #animals #holistic #holistichealth⁠
#love #openminded #nutrition #diets #diet #weightloss #weightmanagemen #fatloss #leanlife #selfimprovement",1,[],vegan
"Focused elsewhere but still alive. Still happy. Still squatting.

Sending you love 🤍

.
.
.
.
#neutralstyle #graffiti #neuapparel #squats #focusedonmygoals #makingthingshappen #fitness #girlswholift #girlswhosquat #vegan #veganfitness #veganmuscle #musclegrowth #strongissexy #bootygainz #traininghard #plantbasedfitness #streetstyle",26,"['Send me pics on @fitness.gallary', 'Wife goals 😍']",vegan
-FH Bunny ✌🏾#drsebi #alkaline #vegan #drsebiapproved #seamoss #alkalinevegan #alkalinediet #plantbased #drsebirecipes #healthiswealth #detox #alkalinefood #organic #almond #health #herbs #herbalmedicine #healing #alkalinefoods #alkalineliving #drsebifoodlist #healthylifestyle #drsebian #fhbunny #drsebicellfood #holistichealth #electricfoods #natural #alkalineveganrecipes #feelingherbal,2,"['Thank you @dr_okosun5 for helping me got rid of my genital herpes virus 💯💯 which I have been suffering from many years I get a herbs mixture from @dr_okosun5 and it help me cured my genital herpes forever be grateful to you my @dr_okosun5 ♥️♥️♥️', 'Thank to @dr_ogala I want to appreciate @dr_ogala for giving me more life again,was diagnose of Herpes after the use @dr_ogala herbal medicine got cured,if you are infected you can contact him he also cure sickness like hepatitis: Bp, skin disease, stomach, ulcer, asthma , and fibroid, acute wait pain, cancer of the breast ,Hynia, Afflictions, chest pain, HIV\nHSV1 and 2 \nHPV']",vegan
# #seamoss #vegan #alkaline #seamossgel #plantbased #healthiswealth #alkalinevegan #healthylifestyle  #seamossbenefits #detox #organic #minerals #irishmoss #health #alkaline-living #herbs #healing #alkalinefoods #alkalinefood #herbalmedicine #natural #healthyfood #africanbiomineralbalance #alkalinelifestyle,2,[],vegan
