text,likes,retweets,created_at,hashtag
"RT @CukzzIndia: What's for lunch?
We're #cooking up a storm!
.Butter chicken with buttery naan
.Singapore fried rice with #eggrolls and #du…",0,1,2021-02-16 21:54:09,#cooking
"Find dozens of throw-together meals that take almost no effort and fewer ingredients. 
#cook #cooking #cookbook… https://t.co/tllg5HBUim",0,0,2021-02-16 21:52:03,#cooking
"Day 47: Stack o' Pancakes
.
.
.
#Pancakes #PancakeDay #ShroveTuesday #Desserts #BestHoliday #SweetTreats #Homemade… https://t.co/JEb4nQSCVH",0,0,2021-02-16 21:50:47,#cooking
RT @HungrrryTeddy: Kimchi+Rice+SesameOil+Egg+SoySauce = you’ll love it! Vid recipe is on my feed! #recipes #foodie #food #breakfast #recipe…,0,4,2021-02-16 21:50:32,#cooking
"#Masticating #juicer free for #usa
#kitchenproduct #kitchenstuff #food #chef #cooking #baking #usmom #lovebaking… https://t.co/KqBoFYo0Aa",0,0,2021-02-16 21:49:52,#cooking
Q6 Describe your perfect cheese course…. Do you add nuts? Jams? Raisins? Honey?  #PantryChat #cheese #recipes #foodies #cooking,0,1,2021-02-16 21:49:00,#cooking
"RT @estatesaleor: https://t.co/b3KGcwdjcx E Parker Sons Bone 12"" #CarvingKnife Fork set RIPPLEDGE Sheffield #England #MadeInEngland #chefkn…",0,6,2021-02-16 21:48:45,#cooking
"RT @fi_lavelle: Looking to assess your children’s #cooking program (in #schools and outside), we have developed and #validated age-appropri…",0,8,2021-02-16 21:45:59,#cooking
"5 Affordable, Protein-Packed Plant-Based Dinner to Cook Now -    https://t.co/X984kIfApX              #food… https://t.co/bM1cQGRfkp",1,1,2021-02-16 21:45:04,#cooking
F-Smini Steam Rice Cooker | iF WORLD DESIGN GUIDE #startup #cooking #innovation #China #ChineseFood #robots #AI… https://t.co/nIb4I9JNrf,3,0,2021-02-16 21:43:20,#cooking
"RT @Living_Lou: Butternut Squash Risotto - such a tasty recipe!

Recipe calls for chicken broth, olive oil, onions, butternut squash, garli…",0,6,2021-02-16 21:42:32,#cooking
"Cooking up a beat! I mean, a batter.

#PancakeDay #Cooking #PancakeDay2021 #ShroveTuesday https://t.co/VO0bf2awLp",0,0,2021-02-16 21:40:48,#cooking
RT @HungrrryTeddy: Kimchi+Rice+SesameOil+Egg+SoySauce = you’ll love it! Vid recipe is on my feed! #recipes #foodie #food #breakfast #recipe…,0,4,2021-02-16 21:40:37,#cooking
"https://t.co/vUOJbIuFKy Be a doll and get a kit, it’s only £1 and I get a free one #simplycook #link #cooking #RecipeOfTheDay",0,0,2021-02-16 21:40:05,#cooking
"How To Cook Satay And Chilli Crab With Office Supplies, According To China’s Office Chef Sensation Miss Yeah - TODA… https://t.co/nlsuagC60W",3,0,2021-02-16 21:38:08,#cooking
"How To Cook Satay And Chilli Crab With Office Supplies, According To China’s Office Chef Sensation Miss Yeah - TODA… https://t.co/JnUT63OBmt",3,0,2021-02-16 21:37:54,#cooking
"Create a personal website ❣️

Type: Recreational 🚤

Participants: 1

Accessibility: 0.12/1 (zero being the most acc… https://t.co/lYhyGNe6EY",0,0,2021-02-16 21:36:17,#cooking
RT @Helen9295: @joemcelderry91 No matter how tough these last few months have been you have brought so much fun and happiness and enabled u…,0,2,2021-02-16 21:36:15,#cooking
"RT @EtherealNaiad: Beef, potato, &amp; veggie soup that I made the other day. Wish I had some now. 🥶 #food #cooking #homecooks #homecooking htt…",0,12,2021-02-16 21:35:41,#cooking
Parmesan roast broccoli made special with a few extra ingredients https://t.co/Tyz1por2dc @Food52 #cooking #recipes https://t.co/h6vh5BrotS,3,0,2021-02-16 21:35:02,#cooking
RT @CompletePantry: Q4 Gooey and runny…. How do you use gooey cheeses? #PantryChat #cheese #foodies #cooking #recipes,0,3,2021-02-16 21:33:22,#cooking
RT @CompletePantry: Q4 Gooey and runny…. How do you use gooey cheeses? #PantryChat #cheese #foodies #cooking #recipes,0,3,2021-02-16 21:33:18,#cooking
Q4 Gooey and runny…. How do you use gooey cheeses? #PantryChat #cheese #foodies #cooking #recipes,0,3,2021-02-16 21:33:00,#cooking
"RT @McBrideWriter: Who wants chocolate chip pancakes?
🥞🍪🥞🍪🥞🍪🥞🍪🥞🍪
#food #cooking #chocolate #foodpoll https://t.co/ubm4Diacpr",0,45,2021-02-16 21:31:54,#cooking
RT @MangaGuitar96: Homemade vegan veggie broth is underway!!! #veganlife #veggiebroth #fromscratch #cooking #vegan https://t.co/9tuTlGwD6n,0,1,2021-02-16 21:30:06,#cooking
@joemcelderry91 No matter how tough these last few months have been you have brought so much fun and happiness and… https://t.co/vymMJ8bvAR,2,2,2021-02-16 21:29:04,#cooking
Homemade vegan veggie broth is underway!!! #veganlife #veggiebroth #fromscratch #cooking #vegan https://t.co/9tuTlGwD6n,1,1,2021-02-16 21:28:59,#cooking
"Small Kitchen Storage Tips and Tricks

Link: https://t.co/oY84L6ayeE

Your small #kitchen can be converted into a s… https://t.co/MEdEPywpnO",0,0,2021-02-16 21:27:01,#cooking
RT @Yfielding: Ah yes! In my ear they kept shouting ‘Toss it! Toss it!’ As you can see I try but failed #pancakes Join me later when I atte…,0,33,2021-02-16 21:26:37,#cooking
#Best Chicken Schnitzel with white sauce n veggies - #foodies https://t.co/Xikhruum15 via @YouTube #Foodies #recipe… https://t.co/XULFypKpfF,0,0,2021-02-16 21:26:22,#cooking
RT @CompletePantry: Q3 SHEEP MILK Cheese? Love it or hate it? By itself or in recipes? #PantryChat #cheese #foodies #recipes #cooking,0,2,2021-02-16 21:25:28,#cooking
Q3 SHEEP MILK Cheese? Love it or hate it? By itself or in recipes? #PantryChat #cheese #foodies #recipes #cooking,0,2,2021-02-16 21:25:00,#cooking
"RT @Living_Lou: Butternut Squash Risotto - such a tasty recipe!

Recipe calls for chicken broth, olive oil, onions, butternut squash, garli…",0,6,2021-02-16 21:23:49,#cooking
RT @JojoSeufert: Trying #KylieJenner ramen recipe. It is so #delicious #Food #Foodie #Foodies #easyrecipes #ramen #recipe #recipes #Cooking…,0,1,2021-02-16 21:20:23,#cooking
RT @Yfielding: Ah yes! In my ear they kept shouting ‘Toss it! Toss it!’ As you can see I try but failed #pancakes Join me later when I atte…,0,33,2021-02-16 21:18:49,#cooking
RT @Yfielding: Ah yes! In my ear they kept shouting ‘Toss it! Toss it!’ As you can see I try but failed #pancakes Join me later when I atte…,0,33,2021-02-16 21:17:43,#cooking
"Our #shellfish weekend ended gratefully, and aptly, with the restorative comfort of a bowl of @Nigella_Lawson's Sou… https://t.co/KWCneUpv5V",3,0,2021-02-16 21:17:13,#cooking
RT @CompletePantry: Q2 Do you like GOAT’S MILK Cheese? Which ones? By itself or in recipes? #PantryChat #cheese #foodies #cooking #recipes,0,2,2021-02-16 21:17:04,#cooking
Q2 Do you like GOAT’S MILK Cheese? Which ones? By itself or in recipes? #PantryChat #cheese #foodies #cooking #recipes,1,2,2021-02-16 21:17:00,#cooking
"RT @JoyousKitchen: The February issue of our #free #recipe #magazine, Food in the Time of Quarantine, is out now! This month's issue is all…",0,9,2021-02-16 21:16:50,#cooking
RT @livingunexpecte: Need an idea for dinner? Try this Sausage Veggie Tin Foil Dinner https://t.co/Z1TqU0cxN1 #dinner #cooking #food #healt…,0,1,2021-02-16 21:16:07,#cooking
"RT @Living_Lou: Butternut Squash Risotto - such a tasty recipe!

Recipe calls for chicken broth, olive oil, onions, butternut squash, garli…",0,6,2021-02-16 21:15:16,#cooking
RT @HungrrryTeddy: Kimchi+Rice+SesameOil+Egg+SoySauce = you’ll love it! Vid recipe is on my feed! #recipes #foodie #food #breakfast #recipe…,0,4,2021-02-16 21:14:27,#cooking
"Happy Pancake day/ Shrove Tuesday!

#pancakes #shrovetuesday #homemade #cooking #food #yummy #familytime… https://t.co/6xncmERMfj",0,0,2021-02-16 21:12:34,#cooking
A new blog post is up on https://t.co/dZST9Vh62v #Cooking #home #Essentials,0,0,2021-02-16 21:10:44,#cooking
The Dr. Will see you Now. Get your Dr. Spicy hot sauce. Doctors orders #spicenicely #hotsauce #DrSpicy… https://t.co/l8Yvphlr3k,0,0,2021-02-16 21:10:18,#cooking
Subscribe the channel! #cooking;https://t.co/QHJVkIkuSO,0,0,2021-02-16 21:10:02,#cooking
Have some awesome cooking/baking skills to show off? Host a virtual event with us! Check out how easy it is to crea… https://t.co/iDDlDcCeiU,1,0,2021-02-16 21:09:46,#cooking
"RT @CHEFJOHNREED: Making homemade Oreos, bacon pancakes (Pancake Day) &amp; practicing a dessert dish.

Lots of delightful dishes to make, come…",0,4,2021-02-16 21:09:32,#cooking
"RT @CHEFJOHNREED: Making homemade Oreos, bacon pancakes (Pancake Day) &amp; practicing a dessert dish.

Lots of delightful dishes to make, come…",0,4,2021-02-16 21:09:31,#cooking
"RT @CompletePantry: This week’s theme is #CHEESE … including #Recipes, tips, uses… #PantryChat #foodies #cooking",0,4,2021-02-16 21:09:25,#cooking
RT @HungrrryTeddy: Kimchi+Rice+SesameOil+Egg+SoySauce = you’ll love it! Vid recipe is on my feed! #recipes #foodie #food #breakfast #recipe…,0,4,2021-02-16 21:09:22,#cooking
Q1 What is your favorite COW’s MILK Cheese? By itself or in recipes? #recipes #PantryChat #cheese #cooking #foodies,0,1,2021-02-16 21:09:00,#cooking
RT @JulieRichards24: #Breakfast was a #spinach and #onion semi scramble #omelet with one egg white and two #eggs.  With a little #mozzarell…,0,1,2021-02-16 21:08:52,#cooking
Do you run a food based chat here on Twitter? Please let me know and I'll add it to the master list :… https://t.co/0CagB32R5I,0,0,2021-02-16 21:07:00,#cooking
"RT @exceptionalfood: https://t.co/DeD0zQ06ly

Exceptional Foods at Realistic Prices and Albuquerque New Mexico  I offer FREE shipping to al…",0,2,2021-02-16 21:06:19,#cooking
"RT @exceptionalfood: https://t.co/DeD0zQ06ly

Exceptional Foods at Realistic Prices and Albuquerque New Mexico  I offer FREE shipping to al…",0,2,2021-02-16 21:06:16,#cooking
Irish Mocha | Beckies Kitchen https://t.co/fwYxmTV4LW  #food #recipes #cooking #drinks https://t.co/oKPMyj2wdg,3,0,2021-02-16 21:05:13,#cooking
"https://t.co/DeD0zQ06ly

Exceptional Foods at Realistic Prices and Albuquerque New Mexico  I offer FREE shipping to… https://t.co/Co9027pA2E",0,2,2021-02-16 21:05:00,#cooking
"RT @CompletePantry: Please take a minute to introduce yourself, where you are Tweeting from, and yes feel free to share a URL to your food…",0,3,2021-02-16 21:04:40,#cooking
Dalmoth Mixture Ready for Munching This Week.  #shorts https://t.co/j3JvE2HA28 via @YouTube #vlog #Youtubeshorts… https://t.co/Zg0lXFY9zp,2,0,2021-02-16 21:04:40,#cooking
"RT @CompletePantry: Please take a minute to introduce yourself, where you are Tweeting from, and yes feel free to share a URL to your food…",0,3,2021-02-16 21:04:37,#cooking
"RT @CompletePantry: This week’s theme is #CHEESE … including #Recipes, tips, uses… #PantryChat #foodies #cooking",0,4,2021-02-16 21:04:34,#cooking
"RT @CompletePantry: This week’s theme is #CHEESE … including #Recipes, tips, uses… #PantryChat #foodies #cooking",0,4,2021-02-16 21:04:31,#cooking
"This week’s theme is #CHEESE … including #Recipes, tips, uses… #PantryChat #foodies #cooking",2,4,2021-02-16 21:04:16,#cooking
"Please take a minute to introduce yourself, where you are Tweeting from, and yes feel free to share a URL to your f… https://t.co/6d2u46ZZYh",0,3,2021-02-16 21:04:00,#cooking
Trying #KylieJenner ramen recipe. It is so #delicious #Food #Foodie #Foodies #easyrecipes #ramen #recipe #recipes… https://t.co/vkjyw0yFtd,1,1,2021-02-16 21:03:47,#cooking
Kimchi+Rice+SesameOil+Egg+SoySauce = you’ll love it! Vid recipe is on my feed! #recipes #foodie #food #breakfast… https://t.co/9sdKzb3clX,3,4,2021-02-16 21:03:25,#cooking
Mmmm #pizza #deepdishpizza  #homemade  yea and freeze a bunch #mealprep  love #cooking  #healthylifestyle https://t.co/HN1NWhUo7J,0,0,2021-02-16 21:03:07,#cooking
"RT @McBrideWriter: Who wants chocolate chip pancakes?
🥞🍪🥞🍪🥞🍪🥞🍪🥞🍪
#food #cooking #chocolate #foodpoll https://t.co/ubm4Diacpr",0,45,2021-02-16 21:02:45,#cooking
Happy pancake day everyone I been busy all day making them and it appears Lily has gotten into a bit of a mess hers… https://t.co/JpPVex5BzE,0,1,2021-02-16 21:02:02,#cooking
RT @BakingCooking: Made these koláče/kolache this evening 👩🏻‍🍳🍰😋💖🍬🎂😍🥳💕 They are almost as good as my granny's 😋  #baking #homemade #kolache…,0,5,2021-02-16 21:02:01,#cooking
"https://t.co/MbbZwAt9ps
Nice and gorgeous #pancakes Watch on COOK WITH CHEF FRANCIS YouTube channel.  Francis.… https://t.co/KlWQMyiRxB",2,0,2021-02-16 21:01:36,#cooking
RT @CompletePantry: Welcome to the 387 th  #PantryChat We’ll chat for 1 hour (4-5PM EST) today with a question every 8 minutes or so. #food…,0,2,2021-02-16 21:00:49,#cooking
RT @CompletePantry: Welcome to the 387 th  #PantryChat We’ll chat for 1 hour (4-5PM EST) today with a question every 8 minutes or so. #food…,0,2,2021-02-16 21:00:45,#cooking
Welcome to the 387 th  #PantryChat We’ll chat for 1 hour (4-5PM EST) today with a question every 8 minutes or so. #foodies #cooking #recipes,0,2,2021-02-16 21:00:30,#cooking
Did you know our Ove Glove can handle extreme temperatures up to 540 degrees??! #oveglove #cooking https://t.co/xhQkRZhqvN,0,0,2021-02-16 21:00:00,#cooking
#Breakfast was a #spinach and #onion semi scramble #omelet with one egg white and two #eggs.  With a little… https://t.co/p6loO4fhHG,0,1,2021-02-16 20:59:05,#cooking
RT @queenluluthepug: Who’s ready for another #poppycooks? And it’s just the right length too so no going to YouTube. Enjoy! I didn’t... 😂 #…,0,13,2021-02-16 20:57:33,#cooking
Tonight we made Hotpot - it’s so lovely spending time together cooking and learning nee skills #hotpot #cooking… https://t.co/C5fEYX8Q1i,1,0,2021-02-16 20:52:44,#cooking
RT @theschemmies: Got to check this vid out on our YouTube it was just such an awesome dinner 😋👍 #potatoes #steak #mauiribs #theschemmie #f…,0,5,2021-02-16 20:51:43,#cooking
"Women want to be together with me, might get an offer not to. If u are interested contact me.
infoemails16@gmail.co… https://t.co/xX7DlXRKwk",0,0,2021-02-16 20:49:25,#cooking
RT @ValpyStreet: Stuck for pancake inspiration? Here's a little video that one of our chefs made to help you out. #chefalyssa #PancakeDay20…,0,3,2021-02-16 20:48:57,#cooking
"RT @McBrideWriter: What do you put on pancakes?
🥞🥞🥞❤🥞🥞❤🥞🥞🥞
#food #cooking #baking #foodpoll",0,11,2021-02-16 20:47:32,#cooking
"RT @Living_Lou: Butternut Squash Risotto - such a tasty recipe!

Recipe calls for chicken broth, olive oil, onions, butternut squash, garli…",0,6,2021-02-16 20:47:31,#cooking
"RT @McBrideWriter: Who wants chocolate chip pancakes?
🥞🍪🥞🍪🥞🍪🥞🍪🥞🍪
#food #cooking #chocolate #foodpoll https://t.co/ubm4Diacpr",0,45,2021-02-16 20:47:23,#cooking
RT @AshiaReiki: These Veggie Nachos are delicious and easy to make. Watch our latest video and soon you’ll be munching on them too! https:/…,0,8,2021-02-16 20:45:43,#cooking
"RT @McBrideWriter: What am I doing? 
#food #cooking #baking #foodquiz https://t.co/qWLyVEGR0J",0,13,2021-02-16 20:45:09,#cooking
Cooking gumbo is a labor of love where you’re tied to a stove top for hours. After breathing it in for all that tim… https://t.co/nbQUq55BkS,6,0,2021-02-16 20:44:44,#cooking
"RT @WeAllChef: This will keep the dough cold, keeping the butter solid, yielding a flakier crust. A colder crust is less sticky and easier…",0,1,2021-02-16 20:43:57,#cooking
#Protein #pancakes r fit... although my #cooking skills diminished as I went along! 🤭😹 https://t.co/B6edOFeW96,1,0,2021-02-16 20:43:31,#cooking
"RT @McBrideWriter: What do you put on pancakes?
🥞🥞🥞❤🥞🥞❤🥞🥞🥞
#food #cooking #baking #foodpoll",0,11,2021-02-16 20:41:34,#cooking
"Not my best food pic but tasted good 😋 Lamb chops, scalloped potatoes and mint pea purée. And we did sneak in panca… https://t.co/lIl0sD33ra",0,0,2021-02-16 20:41:10,#cooking
"Happy Pancake Day ya'll 
#pancakes #pancakeday #lemon #strawberry #strawberries #nutella #chocolate #pimp #comedy… https://t.co/AwPkjg2tS1",0,0,2021-02-16 20:40:29,#cooking
"Dinner dilemma resolved !

#dinner #food #cooking #dataviz #flowchart #dilemma https://t.co/e68FkWNZmG",0,0,2021-02-16 20:40:07,#cooking
@maangchi has the best recipes. Made the sausage ppang and it reminded me of bakeries from when I was younger.… https://t.co/zfyz77YkJm,26,5,2021-02-16 20:38:33,#cooking
"Catch up on world news 😁

Type: Recreational 🚤

Participants: 1

Accessibility: 0.07/1 (zero being the most accessi… https://t.co/4w1xkZ4HlR",0,0,2021-02-16 20:36:17,#cooking
Cooking in Texas right now. #TikTok https://t.co/IUCTIhIsBj #dfw #dallas #poweroutage #frisco #cooking #winteroutage #winter,0,0,2021-02-16 20:34:46,#cooking
"RT @McBrideWriter: Who wants chocolate chip pancakes?
🥞🍪🥞🍪🥞🍪🥞🍪🥞🍪
#food #cooking #chocolate #foodpoll https://t.co/ubm4Diacpr",0,45,2021-02-16 20:33:13,#cooking
"Live-in Nanny Housekeeper required for a family with a 2-month-old baby based in Kilburn, start date is ASAP!… https://t.co/AAxqMGQYDO",0,0,2021-02-16 20:32:02,#cooking
"RT @chizzyscuisine: SPAGHETTI JOLLOF WITH FRIED FISH. 

Call/Whatsapp - 08125858110 for order placement and delivery

#Foodie #Food #foodlo…",0,3,2021-02-16 20:29:34,#cooking
"New #recipe: Simmered stovetop pork chops with garlic, mushroom and onion gravy #cooking 

https://t.co/EXBNlwxB7k",0,0,2021-02-16 20:27:36,#cooking
RT @SpoonsAAmerica: Join the Food Exploration Project #Homeschooling! This 9-session program brings together highlights from our school-bas…,0,2,2021-02-16 20:26:42,#cooking
"CLICK LINK TO VIEW POST =&gt; https://t.co/gOwW4KfPN1 
CAULIFLOWER &amp; MUSHROOM Cooking | Crispy Mushroom 65 and CauliFl… https://t.co/fbdIf5l70l",0,0,2021-02-16 20:26:06,#cooking
I really don’t want to think about how much more difficult the time of #COVID would be if I had been relying on fas… https://t.co/nDZCIn4g6F,1,0,2021-02-16 20:26:04,#cooking
RT @CulinaryHomes: A taste of modern and traditional. Your #kitchen will be like no other. Custom made to your unique style. Turn your #coo…,0,3,2021-02-16 20:22:34,#cooking
"RT @GSanosukesama: For today's breakfast we have chorizo with potatoes skillet 
🥔🥔🥔
#SaturdayMorning #BreakfastTime #Homemade #Cooking #Foo…",0,4,2021-02-16 20:21:45,#cooking
